OrderID,OrderDate,Region,CustomerSegment,ProductCategory,SalesChannel,UnitsSold,UnitPrice,UnitCost,TotalRevenue,TotalCost,TotalProfit,ProfitMargin_Pct
1007252,2021-09-22,APAC,B2B Enterprise,Enterprise Software,Direct Sales,35,219,88,7665,3080,4585,59.8
1001237,2021-09-22,EMEA,B2B Enterprise,Server Hardware,Online Portal,19,747,442,14193,8398,5795,40.8
1007045,2021-09-22,North America,B2C Retail,Enterprise Software,Direct Sales,19,225,81,4275,1539,2736,64.0
1007456,2021-09-22,LATAM,B2B Enterprise,Cloud Services,Partner Network,15,52,25,780,375,405,51.9
1009214,2021-09-22,EMEA,B2B Enterprise,Enterprise Software,Partner Network,18,281,204,5058,3672,1386,27.4
1001364,2021-09-22,APAC,B2C Retail,Consulting,Online Portal,36,455,189,16380,6804,9576,58.5
1001653,2021-09-23,EMEA,SMB,Enterprise Software,Online Portal,21,242,97,5082,2037,3045,59.9
1005284,2021-09-23,APAC,SMB,Enterprise Software,Direct Sales,41,246,137,10086,5617,4469,44.3
1003513,2021-09-23,APAC,B2B Enterprise,Server Hardware,Direct Sales,7,737,398,5159,2786,2373,46.0
1009575,2021-09-23,EMEA,B2C Retail,Server Hardware,Direct Sales,16,735,487,11760,7792,3968,33.7
1004784,2021-09-23,North America,B2B Enterprise,Server Hardware,Online Portal,52,842,430,43784,22360,21424,48.9
1006906,2021-09-24,North America,B2C Retail,Enterprise Software,Partner Network,13,284,102,3692,1326,2366,64.1
1001147,2021-09-24,North America,B2B Enterprise,Enterprise Software,Direct Sales,10,262,152,2620,1520,1100,42.0
1009170,2021-09-24,EMEA,SMB,Cloud Services,Direct Sales,14,52,37,728,518,210,28.8
1003876,2021-09-24,EMEA,B2B Enterprise,Consulting,Online Portal,34,409,192,13906,6528,7378,53.1
1008134,2021-09-24,North America,SMB,Cloud Services,Direct Sales,9,52,30,468,270,198,42.3
1005753,2021-09-24,North America,B2B Enterprise,Consulting,Online Portal,11,439,253,4829,2783,2046,42.4
1007434,2021-09-24,LATAM,SMB,Server Hardware,Direct Sales,20,786,307,15720,6140,9580,60.9
1006858,2021-09-24,APAC,SMB,Enterprise Software,Online Portal,18,261,169,4698,3042,1656,35.2
1006422,2021-09-24,LATAM,B2C Retail,Consulting,Online Portal,38,372,210,14136,7980,6156,43.5
1005438,2021-09-24,North America,B2C Retail,Server Hardware,Direct Sales,28,670,290,18760,8120,10640,56.7
1001068,2021-09-24,APAC,SMB,Server Hardware,Partner Network,20,743,446,14860,8920,5940,40.0
1004217,2021-09-24,APAC,B2B Enterprise,Server Hardware,Partner Network,20,740,542,14800,10840,3960,26.8
1003674,2021-09-25,North America,SMB,Consulting,Direct Sales,24,383,245,9192,5880,3312,36.0
1005878,2021-09-25,North America,B2C Retail,Enterprise Software,Online Portal,16,261,126,4176,2016,2160,51.7
1002944,2021-09-25,LATAM,B2B Enterprise,Consulting,Direct Sales,28,385,174,10780,4872,5908,54.8
1004939,2021-09-25,North America,B2B Enterprise,Cloud Services,Direct Sales,10,54,32,540,320,220,40.7
1009182,2021-09-25,EMEA,B2B Enterprise,Server Hardware,Online Portal,22,739,441,16258,9702,6556,40.3
1000312,2021-09-25,North America,Government,Cloud Services,Partner Network,33,46,21,1518,693,825,54.3
1001730,2021-09-25,APAC,B2B Enterprise,Cloud Services,Direct Sales,22,53,30,1166,660,506,43.4
1002676,2021-09-25,North America,B2C Retail,Server Hardware,Direct Sales,28,705,458,19740,12824,6916,35.0
1003105,2021-09-25,EMEA,Government,Server Hardware,Partner Network,28,791,370,22148,10360,11788,53.2
1009885,2021-09-25,APAC,B2C Retail,Enterprise Software,Direct Sales,14,265,186,3710,2604,1106,29.8
1003002,2021-09-25,North America,B2B Enterprise,Cloud Services,Online Portal,20,51,35,1020,700,320,31.4
1007933,2021-09-25,North America,SMB,Enterprise Software,Partner Network,38,286,178,10868,6764,4104,37.8
1007072,2021-09-26,APAC,B2B Enterprise,Server Hardware,Direct Sales,11,860,532,9460,5852,3608,38.1
1004561,2021-09-26,North America,B2B Enterprise,Server Hardware,Direct Sales,42,693,518,29106,21756,7350,25.3
1003560,2021-09-26,North America,B2B Enterprise,Enterprise Software,Direct Sales,27,271,130,7317,3510,3807,52.0
1006401,2021-09-26,APAC,B2B Enterprise,Cloud Services,Partner Network,16,47,18,752,288,464,61.7
1008720,2021-09-26,LATAM,B2B Enterprise,Enterprise Software,Partner Network,21,246,91,5166,1911,3255,63.0
1000266,2021-09-26,North America,SMB,Cloud Services,Direct Sales,41,56,22,2296,902,1394,60.7
1004456,2021-09-26,North America,B2B Enterprise,Consulting,Direct Sales,13,347,227,4511,2951,1560,34.6
1000809,2021-09-26,North America,Government,Cloud Services,Direct Sales,16,51,29,816,464,352,43.1
1001393,2021-09-26,LATAM,B2B Enterprise,Enterprise Software,Online Portal,26,271,139,7046,3614,3432,48.7
1007241,2021-09-26,APAC,B2C Retail,Enterprise Software,Online Portal,20,223,89,4460,1780,2680,60.1
1009602,2021-09-26,North America,B2C Retail,Enterprise Software,Partner Network,26,277,155,7202,4030,3172,44.0
1005066,2021-09-27,North America,B2B Enterprise,Enterprise Software,Partner Network,25,230,86,5750,2150,3600,62.6
1005094,2021-09-27,North America,Government,Enterprise Software,Direct Sales,23,252,139,5796,3197,2599,44.8
1009076,2021-09-27,EMEA,B2C Retail,Server Hardware,Direct Sales,21,650,390,13650,8190,5460,40.0
1001073,2021-09-27,North America,B2B Enterprise,Cloud Services,Partner Network,12,50,18,600,216,384,64.0
1005212,2021-09-27,EMEA,B2C Retail,Cloud Services,Direct Sales,23,53,35,1219,805,414,34.0
1000971,2021-09-27,EMEA,B2C Retail,Cloud Services,Direct Sales,18,57,33,1026,594,432,42.1
1005457,2021-09-27,EMEA,Government,Enterprise Software,Direct Sales,22,223,162,4906,3564,1342,27.4
1002691,2021-09-28,APAC,B2B Enterprise,Cloud Services,Direct Sales,22,49,29,1078,638,440,40.8
1000180,2021-09-28,EMEA,SMB,Cloud Services,Partner Network,31,52,30,1612,930,682,42.3
1004928,2021-09-28,APAC,Government,Cloud Services,Direct Sales,12,49,25,588,300,288,49.0
1003401,2021-09-28,EMEA,B2B Enterprise,Cloud Services,Online Portal,30,49,20,1470,600,870,59.2
1006950,2021-09-28,APAC,B2C Retail,Server Hardware,Direct Sales,11,848,573,9328,6303,3025,32.4
1002721,2021-09-28,LATAM,B2C Retail,Cloud Services,Partner Network,19,44,21,836,399,437,52.3
1006162,2021-09-28,North America,B2B Enterprise,Consulting,Partner Network,12,415,164,4980,1968,3012,60.5
1006959,2021-09-28,APAC,B2C Retail,Enterprise Software,Partner Network,25,222,127,5550,3175,2375,42.8
1000978,2021-09-28,APAC,B2C Retail,Cloud Services,Partner Network,9,54,21,486,189,297,61.1
1002035,2021-09-28,North America,B2C Retail,Cloud Services,Online Portal,52,54,30,2808,1560,1248,44.4
1002781,2021-09-28,EMEA,SMB,Enterprise Software,Direct Sales,18,231,148,4158,2664,1494,35.9
1009332,2021-09-28,North America,SMB,Enterprise Software,Partner Network,19,284,110,5396,2090,3306,61.3
1004200,2021-09-28,North America,Government,Cloud Services,Partner Network,27,45,25,1215,675,540,44.4
1009116,2021-09-28,EMEA,B2B Enterprise,Cloud Services,Partner Network,41,54,40,2214,1640,574,25.9
1006183,2021-09-28,North America,Government,Cloud Services,Direct Sales,44,56,33,2464,1452,1012,41.1
1003812,2021-09-29,APAC,B2C Retail,Cloud Services,Partner Network,16,54,39,864,624,240,27.8
1002640,2021-09-29,APAC,SMB,Cloud Services,Online Portal,43,56,33,2408,1419,989,41.1
1002351,2021-09-29,North America,SMB,Server Hardware,Partner Network,31,751,410,23281,12710,10571,45.4
1002712,2021-09-29,APAC,B2C Retail,Cloud Services,Online Portal,29,43,18,1247,522,725,58.1
1007504,2021-09-29,EMEA,B2C Retail,Cloud Services,Partner Network,18,54,40,972,720,252,25.9
1005388,2021-09-29,North America,Government,Server Hardware,Direct Sales,11,686,306,7546,3366,4180,55.4
1000278,2021-09-29,EMEA,B2B Enterprise,Enterprise Software,Partner Network,25,277,194,6925,4850,2075,30.0
1005658,2021-09-29,EMEA,B2B Enterprise,Cloud Services,Partner Network,38,52,18,1976,684,1292,65.4
1006069,2021-09-29,APAC,B2C Retail,Enterprise Software,Partner Network,20,241,151,4820,3020,1800,37.3
1003663,2021-09-29,EMEA,B2C Retail,Server Hardware,Direct Sales,28,776,480,21728,13440,8288,38.1
1009256,2021-09-30,North America,Government,Server Hardware,Online Portal,16,785,414,12560,6624,5936,47.3
1002734,2021-09-30,APAC,B2B Enterprise,Cloud Services,Direct Sales,44,50,37,2200,1628,572,26.0
1002067,2021-09-30,North America,B2B Enterprise,Enterprise Software,Online Portal,23,218,151,5014,3473,1541,30.7
1006927,2021-09-30,EMEA,SMB,Enterprise Software,Direct Sales,13,262,124,3406,1612,1794,52.7
1008310,2021-09-30,North America,B2B Enterprise,Server Hardware,Direct Sales,15,736,274,11040,4110,6930,62.8
1001518,2021-10-01,APAC,B2B Enterprise,Server Hardware,Partner Network,14,817,516,11438,7224,4214,36.8
1007662,2021-10-01,EMEA,B2B Enterprise,Server Hardware,Online Portal,18,836,339,15048,6102,8946,59.4
1008980,2021-10-01,North America,B2C Retail,Enterprise Software,Online Portal,21,255,113,5355,2373,2982,55.7
1000458,2021-10-01,APAC,B2B Enterprise,Server Hardware,Partner Network,19,713,302,13547,5738,7809,57.6
1009058,2021-10-01,EMEA,B2C Retail,Enterprise Software,Direct Sales,10,263,148,2630,1480,1150,43.7
1002003,2021-10-01,LATAM,B2C Retail,Enterprise Software,Direct Sales,21,220,131,4620,2751,1869,40.5
1009452,2021-10-01,APAC,B2C Retail,Cloud Services,Direct Sales,18,50,33,900,594,306,34.0
1005915,2021-10-01,APAC,B2C Retail,Consulting,Partner Network,16,376,269,6016,4304,1712,28.5
1003801,2021-10-01,APAC,B2B Enterprise,Cloud Services,Online Portal,8,45,16,360,128,232,64.4
1002939,2021-10-01,North America,B2B Enterprise,Cloud Services,Direct Sales,21,54,33,1134,693,441,38.9
1009269,2021-10-01,EMEA,SMB,Enterprise Software,Partner Network,20,217,122,4340,2440,1900,43.8
1006863,2021-10-01,APAC,B2B Enterprise,Cloud Services,Direct Sales,27,48,26,1296,702,594,45.8
1005105,2021-10-02,APAC,B2B Enterprise,Server Hardware,Partner Network,27,810,425,21870,11475,10395,47.5
1001950,2021-10-02,North America,B2C Retail,Server Hardware,Direct Sales,7,825,522,5775,3654,2121,36.7
1008345,2021-10-02,EMEA,B2B Enterprise,Enterprise Software,Partner Network,28,214,128,5992,3584,2408,40.2
1002146,2021-10-02,EMEA,B2C Retail,Cloud Services,Direct Sales,8,51,19,408,152,256,62.7
1001776,2021-10-02,EMEA,B2B Enterprise,Consulting,Direct Sales,18,457,269,8226,4842,3384,41.1
1002546,2021-10-02,LATAM,SMB,Cloud Services,Online Portal,11,53,35,583,385,198,34.0
1003550,2021-10-02,EMEA,B2C Retail,Consulting,Online Portal,19,343,218,6517,4142,2375,36.4
1004083,2021-10-02,North America,B2B Enterprise,Enterprise Software,Online Portal,5,214,133,1070,665,405,37.9
1008843,2021-10-02,APAC,B2C Retail,Consulting,Partner Network,22,410,202,9020,4444,4576,50.7
1004232,2021-10-02,North America,B2C Retail,Consulting,Partner Network,18,366,188,6588,3384,3204,48.6
1005264,2021-10-03,APAC,B2B Enterprise,Server Hardware,Partner Network,36,821,514,29556,18504,11052,37.4
1003334,2021-10-03,North America,B2B Enterprise,Cloud Services,Direct Sales,38,46,22,1748,836,912,52.2
1004471,2021-10-03,North America,B2B Enterprise,Enterprise Software,Direct Sales,37,287,103,10619,3811,6808,64.1
1003778,2021-10-03,LATAM,B2C Retail,Server Hardware,Direct Sales,4,746,494,2984,1976,1008,33.8
1004169,2021-10-03,North America,SMB,Server Hardware,Direct Sales,17,649,334,11033,5678,5355,48.5
1004739,2021-10-03,LATAM,B2C Retail,Cloud Services,Direct Sales,32,57,20,1824,640,1184,64.9
1007989,2021-10-03,North America,B2C Retail,Enterprise Software,Online Portal,30,255,166,7650,4980,2670,34.9
1008512,2021-10-03,APAC,B2C Retail,Server Hardware,Partner Network,27,663,420,17901,11340,6561,36.7
1006594,2021-10-03,EMEA,Government,Enterprise Software,Partner Network,6,268,196,1608,1176,432,26.9
1004053,2021-10-03,EMEA,B2C Retail,Consulting,Partner Network,26,382,261,9932,6786,3146,31.7
1005578,2021-10-03,APAC,B2C Retail,Enterprise Software,Direct Sales,11,243,142,2673,1562,1111,41.6
1006553,2021-10-03,North America,B2B Enterprise,Server Hardware,Direct Sales,17,783,286,13311,4862,8449,63.5
1000291,2021-10-03,EMEA,B2C Retail,Cloud Services,Partner Network,20,47,17,940,340,600,63.8
1005073,2021-10-04,APAC,SMB,Server Hardware,Direct Sales,9,840,623,7560,5607,1953,25.8
1004572,2021-10-04,EMEA,B2B Enterprise,Cloud Services,Online Portal,33,50,20,1650,660,990,60.0
1004940,2021-10-04,APAC,B2C Retail,Enterprise Software,Online Portal,30,259,120,7770,3600,4170,53.7
1004863,2021-10-04,EMEA,B2B Enterprise,Server Hardware,Direct Sales,11,845,591,9295,6501,2794,30.1
1001526,2021-10-04,EMEA,SMB,Cloud Services,Direct Sales,43,54,33,2322,1419,903,38.9
1007168,2021-10-04,EMEA,B2C Retail,Enterprise Software,Direct Sales,35,252,152,8820,5320,3500,39.7
1006352,2021-10-05,North America,Government,Cloud Services,Partner Network,11,52,18,572,198,374,65.4
1002635,2021-10-05,EMEA,B2B Enterprise,Cloud Services,Direct Sales,35,47,33,1645,1155,490,29.8
1002396,2021-10-05,North America,B2B Enterprise,Cloud Services,Partner Network,15,49,17,735,255,480,65.3
1002059,2021-10-05,North America,B2B Enterprise,Cloud Services,Online Portal,26,56,38,1456,988,468,32.1
1003355,2021-10-05,EMEA,B2C Retail,Server Hardware,Online Portal,23,768,425,17664,9775,7889,44.7
1000527,2021-10-05,North America,B2B Enterprise,Enterprise Software,Online Portal,25,257,151,6425,3775,2650,41.2
1001024,2021-10-05,APAC,Government,Enterprise Software,Partner Network,42,235,89,9870,3738,6132,62.1
1005171,2021-10-05,North America,B2B Enterprise,Server Hardware,Partner Network,12,745,422,8940,5064,3876,43.4
1001628,2021-10-05,APAC,Government,Cloud Services,Direct Sales,25,53,20,1325,500,825,62.3
1002957,2021-10-06,North America,B2B Enterprise,Server Hardware,Direct Sales,22,737,501,16214,11022,5192,32.0
1002406,2021-10-06,North America,B2B Enterprise,Enterprise Software,Partner Network,12,223,131,2676,1572,1104,41.3
1006490,2021-10-06,APAC,B2C Retail,Enterprise Software,Direct Sales,26,243,154,6318,4004,2314,36.6
1005327,2021-10-06,North America,B2B Enterprise,Cloud Services,Online Portal,27,51,23,1377,621,756,54.9
1008633,2021-10-06,North America,Government,Server Hardware,Partner Network,36,653,346,23508,12456,11052,47.0
1006847,2021-10-06,EMEA,B2B Enterprise,Cloud Services,Direct Sales,29,54,30,1566,870,696,44.4
1005585,2021-10-06,APAC,B2C Retail,Server Hardware,Direct Sales,17,726,497,12342,8449,3893,31.5
1002575,2021-10-07,North America,B2B Enterprise,Cloud Services,Direct Sales,13,54,24,702,312,390,55.6
1004593,2021-10-07,North America,B2C Retail,Enterprise Software,Direct Sales,3,281,115,843,345,498,59.1
1008425,2021-10-07,APAC,B2C Retail,Cloud Services,Online Portal,24,45,29,1080,696,384,35.6
1004630,2021-10-07,EMEA,B2C Retail,Enterprise Software,Partner Network,9,234,162,2106,1458,648,30.8
1006743,2021-10-07,North America,B2B Enterprise,Cloud Services,Direct Sales,10,50,35,500,350,150,30.0
1008957,2021-10-07,EMEA,B2B Enterprise,Server Hardware,Online Portal,21,664,261,13944,5481,8463,60.7
1000839,2021-10-07,EMEA,B2B Enterprise,Cloud Services,Direct Sales,22,56,40,1232,880,352,28.6
1003992,2021-10-07,North America,B2C Retail,Enterprise Software,Direct Sales,5,245,140,1225,700,525,42.9
1003123,2021-10-07,North America,B2C Retail,Enterprise Software,Online Portal,21,221,81,4641,1701,2940,63.3
1006022,2021-10-07,EMEA,B2C Retail,Cloud Services,Direct Sales,49,52,25,2548,1225,1323,51.9
1008209,2021-10-07,North America,B2B Enterprise,Server Hardware,Partner Network,28,732,445,20496,12460,8036,39.2
1006011,2021-10-07,North America,B2C Retail,Cloud Services,Direct Sales,29,46,30,1334,870,464,34.8
1006380,2021-10-08,North America,B2C Retail,Enterprise Software,Partner Network,45,224,132,10080,5940,4140,41.1
1001807,2021-10-08,APAC,B2B Enterprise,Cloud Services,Partner Network,30,44,19,1320,570,750,56.8
1003591,2021-10-08,North America,B2B Enterprise,Cloud Services,Online Portal,31,43,22,1333,682,651,48.8
1002732,2021-10-08,LATAM,SMB,Cloud Services,Direct Sales,30,55,38,1650,1140,510,30.9
1000964,2021-10-08,North America,Government,Server Hardware,Online Portal,24,710,358,17040,8592,8448,49.6
1006308,2021-10-08,EMEA,B2C Retail,Cloud Services,Online Portal,24,47,29,1128,696,432,38.3
1007831,2021-10-09,EMEA,B2B Enterprise,Consulting,Partner Network,32,412,299,13184,9568,3616,27.4
1002828,2021-10-09,North America,B2B Enterprise,Cloud Services,Online Portal,34,50,19,1700,646,1054,62.0
1005054,2021-10-09,APAC,B2B Enterprise,Cloud Services,Online Portal,12,49,26,588,312,276,46.9
1003491,2021-10-09,APAC,B2B Enterprise,Consulting,Online Portal,22,348,166,7656,3652,4004,52.3
1008726,2021-10-09,North America,B2C Retail,Enterprise Software,Direct Sales,56,220,151,12320,8456,3864,31.4
1001918,2021-10-09,LATAM,B2B Enterprise,Server Hardware,Partner Network,23,638,226,14674,5198,9476,64.6
1003045,2021-10-09,North America,B2C Retail,Cloud Services,Partner Network,4,44,25,176,100,76,43.2
1001228,2021-10-09,North America,B2C Retail,Cloud Services,Direct Sales,34,53,31,1802,1054,748,41.5
1001384,2021-10-09,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,32,225,116,7200,3712,3488,48.4
1002228,2021-10-09,EMEA,SMB,Enterprise Software,Online Portal,6,228,146,1368,876,492,36.0
1001904,2021-10-09,North America,B2B Enterprise,Enterprise Software,Partner Network,23,251,175,5773,4025,1748,30.3
1005113,2021-10-09,North America,B2C Retail,Cloud Services,Direct Sales,10,43,16,430,160,270,62.8
1001606,2021-10-09,North America,Government,Consulting,Partner Network,26,446,185,11596,4810,6786,58.5
1001459,2021-10-09,North America,B2B Enterprise,Server Hardware,Direct Sales,31,739,525,22909,16275,6634,29.0
1008333,2021-10-09,North America,B2C Retail,Enterprise Software,Direct Sales,32,270,149,8640,4768,3872,44.8
1005898,2021-10-09,EMEA,B2C Retail,Consulting,Partner Network,25,383,200,9575,5000,4575,47.8
1009323,2021-10-09,North America,B2C Retail,Server Hardware,Direct Sales,8,814,534,6512,4272,2240,34.4
1005587,2021-10-09,North America,B2B Enterprise,Cloud Services,Online Portal,1,43,27,43,27,16,37.2
1007917,2021-10-09,EMEA,B2B Enterprise,Server Hardware,Partner Network,20,659,406,13180,8120,5060,38.4
1003802,2021-10-10,EMEA,SMB,Server Hardware,Direct Sales,12,744,519,8928,6228,2700,30.2
1001858,2021-10-10,APAC,B2C Retail,Server Hardware,Partner Network,27,678,427,18306,11529,6777,37.0
1007332,2021-10-10,APAC,B2B Enterprise,Server Hardware,Online Portal,48,706,474,33888,22752,11136,32.9
1007310,2021-10-10,EMEA,Government,Server Hardware,Online Portal,20,856,308,17120,6160,10960,64.0
1004271,2021-10-10,APAC,B2C Retail,Server Hardware,Direct Sales,19,849,544,16131,10336,5795,35.9
1008037,2021-10-10,North America,B2B Enterprise,Enterprise Software,Partner Network,10,234,102,2340,1020,1320,56.4
1005070,2021-10-10,EMEA,B2C Retail,Enterprise Software,Direct Sales,13,225,89,2925,1157,1768,60.4
1009466,2021-10-10,APAC,SMB,Cloud Services,Partner Network,39,43,30,1677,1170,507,30.2
1002558,2021-10-10,APAC,B2C Retail,Consulting,Partner Network,28,399,185,11172,5180,5992,53.6
1000484,2021-10-11,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,17,218,120,3706,2040,1666,45.0
1009955,2021-10-11,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,31,274,118,8494,3658,4836,56.9
1006082,2021-10-11,APAC,B2C Retail,Cloud Services,Partner Network,37,55,23,2035,851,1184,58.2
1009430,2021-10-11,APAC,B2B Enterprise,Server Hardware,Partner Network,33,821,415,27093,13695,13398,49.5
