customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label,avg_calls_per_month,frustration_index,contract_type_encoded,network_type_encoded,churn_probability,Customer_Segment
TEL-11234,60,1-Year,4G,71.43,743,26,4,3,0,12.18,15.0,0,0,0.17413849269397658,At Risk
TEL-11235,2,Month-to-Month,4G,80.73,316,16,0,1,0,105.33,3.0,2,0,0.2699244156616074,Loyal
TEL-11236,44,Month-to-Month,5G,65.49,372,37,0,0,0,8.27,0.0,2,1,0.07150254071580975,Loyal
TEL-11237,51,2-Year,4G,72.53,200,14,0,2,0,3.85,6.0,1,0,0.047354211781439046,Loyal
TEL-11238,10,Month-to-Month,4G,101.7,315,32,1,0,0,28.64,1.5,2,0,0.2768411895067854,Loyal
TEL-11239,43,2-Year,4G,32.59,642,1,0,4,0,14.59,12.0,1,0,0.18730348280536496,At Risk
TEL-11240,22,Month-to-Month,5G,61.48,316,3,2,0,0,13.74,3.0,2,1,0.1411049993278663,Loyal
TEL-11241,6,Month-to-Month,4G,73.74,671,1,2,1,1,95.86,6.0,2,0,0.3319123944879533,Loyal
TEL-11242,57,Month-to-Month,4G,44.76,534,24,0,2,0,9.21,6.0,2,0,0.21267238660077553,Loyal
TEL-11243,21,1-Year,4G,91.26,499,20,1,0,0,22.68,1.5,0,0,0.06392290758941739,Loyal
TEL-11244,55,1-Year,4G,97.78,509,16,3,0,0,9.09,4.5,0,0,0.03399711143627047,Loyal
TEL-11245,7,Month-to-Month,4G,99.27,498,17,1,1,1,62.25,4.5,2,0,0.2772605255549316,Loyal
TEL-11246,15,Month-to-Month,4G,34.69,555,28,0,0,1,34.69,0.0,2,0,0.2853050220302082,Loyal
TEL-11247,28,1-Year,4G,47.72,457,37,0,0,0,15.76,0.0,0,0,0.035715267692489866,Loyal
TEL-11248,55,1-Year,5G,71.82,907,43,1,0,1,16.2,1.5,0,1,0.0977433317894664,Loyal
TEL-11249,66,1-Year,4G,54.99,569,42,0,2,0,8.49,6.0,0,0,0.05929639495918096,Loyal
TEL-11250,35,2-Year,5G,29.56,782,21,0,0,0,21.72,0.0,1,1,0.022613174287486316,Loyal
TEL-11251,40,Month-to-Month,5G,48.9,403,36,3,0,0,9.83,4.5,2,1,0.07456437046920629,Loyal
TEL-11252,7,1-Year,4G,26.08,454,34,1,0,0,56.75,1.5,0,0,0.06443935465525788,Loyal
TEL-11253,64,Month-to-Month,4G,94.26,379,20,5,0,1,5.83,7.5,2,0,0.33172670680917166,Loyal
TEL-11254,13,Month-to-Month,4G,97.78,619,20,0,0,1,44.21,0.0,2,0,0.2783830479364355,Loyal
TEL-11255,49,1-Year,4G,97.4,486,22,0,0,0,9.72,0.0,0,0,0.03148346715245751,Loyal
TEL-11256,31,1-Year,4G,42.66,746,16,1,1,0,23.31,4.5,0,0,0.033638275380225145,Loyal
TEL-11257,46,2-Year,4G,115.86,657,24,3,0,0,13.98,4.5,1,0,0.03701543727430454,Loyal
TEL-11258,1,Month-to-Month,4G,50.67,512,33,8,0,1,256.0,12.0,2,0,0.4028299042827223,At Risk
TEL-11259,56,Month-to-Month,4G,118.68,307,24,0,0,0,5.39,0.0,2,0,0.16872013235400485,Loyal
TEL-11260,69,Month-to-Month,4G,78.2,441,27,0,2,0,6.3,6.0,2,0,0.23664059532212242,Loyal
TEL-11261,53,Month-to-Month,4G,97.96,557,34,2,0,0,10.31,3.0,2,0,0.17702585828346862,Loyal
TEL-11262,49,1-Year,4G,86.09,287,30,0,0,0,5.74,0.0,0,0,0.027607475009502783,Loyal
TEL-11263,32,1-Year,5G,77.08,529,28,0,1,0,16.03,3.0,0,1,0.015842097842856298,Loyal
TEL-11264,43,Month-to-Month,4G,24.05,683,32,1,0,0,15.52,1.5,2,0,0.1790973369567336,Loyal
TEL-11265,45,1-Year,4G,82.09,508,34,2,0,0,11.04,3.0,0,0,0.0315970617667262,Loyal
TEL-11266,66,Month-to-Month,4G,109.73,466,34,2,0,0,6.96,3.0,2,0,0.17383554787630204,Loyal
TEL-11267,42,Month-to-Month,4G,54.87,632,25,1,0,0,14.7,1.5,2,0,0.1810294945149578,Loyal
TEL-11268,12,Month-to-Month,5G,57.16,469,26,2,1,0,36.08,6.0,2,1,0.13510161732426565,Loyal
TEL-11269,5,Month-to-Month,5G,51.2,526,36,0,2,0,87.67,6.0,2,1,0.15977769130010322,Loyal
TEL-11270,34,2-Year,4G,27.75,445,31,1,2,0,12.71,7.5,1,0,0.12326382375454764,Loyal
TEL-11271,41,1-Year,5G,23.99,431,33,0,2,0,10.26,6.0,0,1,0.02813150377350706,Loyal
TEL-11272,26,1-Year,4G,114.79,695,35,2,0,0,25.74,3.0,0,0,0.04356869489279045,Loyal
TEL-11273,7,1-Year,5G,56.16,527,34,5,1,1,65.88,10.5,0,1,0.24367987715724915,At Risk
TEL-11274,67,Month-to-Month,4G,110.98,360,39,0,0,0,5.29,0.0,2,0,0.17165468839262585,Loyal
TEL-11275,7,Month-to-Month,5G,34.25,686,34,2,0,0,85.75,3.0,2,1,0.20995653529495592,Loyal
TEL-11276,7,2-Year,4G,38.36,404,11,0,0,0,50.5,0.0,1,0,0.060891398685666946,Loyal
TEL-11277,9,Month-to-Month,4G,105.08,0,80,1,0,1,0.0,1.5,2,0,0.9994444444444445,Dormant
TEL-11278,64,1-Year,4G,65.12,539,31,1,0,0,8.29,1.5,0,0,0.02839642933905161,Loyal
TEL-11279,8,Month-to-Month,4G,36.81,490,27,0,0,1,54.44,0.0,2,0,0.27492671653598644,Loyal
TEL-11280,14,2-Year,4G,38.08,377,29,2,4,0,25.13,15.0,1,0,0.26559615671089754,At Risk
TEL-11281,21,1-Year,5G,61.54,616,23,0,0,0,28.0,0.0,0,1,0.020908257861556225,Loyal
TEL-11282,12,2-Year,4G,89.78,651,28,0,0,0,50.08,0.0,1,0,0.05844990242516397,Loyal
TEL-11283,61,Month-to-Month,4G,52.55,519,24,0,0,0,8.37,0.0,2,0,0.1677954904730269,Loyal
TEL-11284,23,Month-to-Month,4G,60.9,645,41,1,1,0,26.88,4.5,2,0,0.269571971011507,Loyal
TEL-11285,13,Month-to-Month,5G,102.24,278,30,1,0,0,19.86,1.5,2,1,0.15524400775154712,Loyal
TEL-11286,15,1-Year,4G,118.42,564,33,0,0,0,35.25,0.0,0,0,0.09651830379522149,Loyal
TEL-11287,31,Month-to-Month,4G,39.9,458,31,1,0,0,14.31,1.5,2,0,0.1824474477402113,Loyal
TEL-11288,1,1-Year,4G,50.74,609,28,0,0,0,304.5,0.0,0,0,0.06430499690867829,Loyal
TEL-11289,62,2-Year,4G,100.72,337,33,0,0,0,5.35,0.0,1,0,0.023380894662503468,Loyal
TEL-11290,14,2-Year,4G,56.96,702,16,0,0,0,46.8,0.0,1,0,0.05825349377570459,Loyal
TEL-11291,34,1-Year,5G,118.81,392,26,6,1,0,11.2,12.0,0,1,0.11346204147721713,At Risk
TEL-11292,29,Month-to-Month,4G,89.86,862,43,0,3,0,28.73,9.0,2,0,0.3891153087551094,At Risk
TEL-11293,18,1-Year,4G,30.28,218,20,2,3,1,11.47,12.0,0,0,0.2854271197931742,At Risk
TEL-11294,64,2-Year,5G,119.14,389,21,1,0,0,5.98,1.5,1,1,0.03030413092535841,Loyal
TEL-11295,23,1-Year,5G,47.49,470,28,1,0,0,19.58,1.5,0,1,0.028247202651392796,Loyal
TEL-11296,52,1-Year,4G,105.94,487,38,1,2,0,9.19,7.5,0,0,0.10157431391847252,Loyal
TEL-11297,4,Month-to-Month,4G,115.98,513,31,0,0,0,102.6,0.0,2,0,0.2889933356047035,Loyal
TEL-11298,43,2-Year,4G,112.61,181,21,1,1,0,4.11,4.5,1,0,0.027715867683664554,Loyal
TEL-11299,31,Month-to-Month,4G,116.55,236,32,3,1,0,7.38,7.5,2,0,0.30171364125526356,Loyal
TEL-11300,13,Month-to-Month,4G,64.33,0,75,0,0,1,0.0,0.0,2,0,0.9994444444444445,Dormant
TEL-11301,26,1-Year,4G,70.77,647,42,3,0,0,23.96,4.5,0,0,0.039919487036566,Loyal
TEL-11302,67,1-Year,4G,37.48,326,21,0,0,0,4.79,0.0,0,0,0.028419190619374545,Loyal
TEL-11303,59,Month-to-Month,5G,59.94,577,35,2,0,0,9.62,3.0,2,1,0.07454193500549425,Loyal
TEL-11304,35,1-Year,4G,59.06,369,23,0,0,0,10.25,0.0,0,0,0.030811314725968545,Loyal
TEL-11305,21,1-Year,4G,45.03,577,23,1,0,0,26.23,1.5,0,0,0.07024196673883866,Loyal
TEL-11306,15,Month-to-Month,4G,61.98,476,37,0,3,0,29.75,9.0,2,0,0.4843871562255203,At Risk
TEL-11307,30,Month-to-Month,5G,26.86,316,29,0,0,0,10.19,0.0,2,1,0.06326698650412953,Loyal
TEL-11308,34,Month-to-Month,5G,49.19,238,31,1,0,0,6.8,1.5,2,1,0.07205945856543469,Loyal
TEL-11309,53,Month-to-Month,5G,86.98,515,7,2,0,0,9.54,3.0,2,1,0.06294759868830375,Loyal
TEL-11310,29,Month-to-Month,4G,70.25,211,35,0,3,0,7.03,9.0,2,0,0.3740784740843949,At Risk
TEL-11311,15,1-Year,4G,115.22,847,30,1,0,1,52.94,1.5,0,0,0.10368075401926903,Loyal
TEL-11312,53,Month-to-Month,5G,33.27,584,38,0,0,0,10.81,0.0,2,1,0.07178805887020723,Loyal
TEL-11313,67,Month-to-Month,4G,53.22,759,13,17,0,1,11.16,25.5,2,0,0.4993872358664908,At Risk
TEL-11314,13,Month-to-Month,4G,89.53,368,36,0,4,1,26.29,12.0,2,0,0.49352285516065025,At Risk
TEL-11315,7,1-Year,5G,76.05,398,53,1,0,0,49.75,1.5,0,1,0.03041220446556831,Loyal
TEL-11316,24,Month-to-Month,5G,35.37,453,31,5,0,0,18.12,7.5,2,1,0.3309856651779105,Loyal
TEL-11317,49,1-Year,5G,26.76,664,27,3,0,0,13.28,4.5,0,1,0.017426445505731244,Loyal
TEL-11318,65,Month-to-Month,5G,112.46,515,18,0,0,0,7.8,0.0,2,1,0.06858146719464496,Loyal
TEL-11319,68,Month-to-Month,4G,88.29,470,30,0,0,0,6.81,0.0,2,0,0.16771595454264637,Loyal
TEL-11320,3,1-Year,4G,91.7,336,30,1,0,0,84.0,1.5,0,0,0.06373988620855589,Loyal
TEL-11321,46,1-Year,4G,94.28,663,26,0,0,0,14.11,0.0,0,0,0.029721127687402503,Loyal
TEL-11322,32,Month-to-Month,5G,22.9,349,31,5,3,1,10.58,16.5,2,1,0.442635866139257,At Risk
TEL-11323,14,Month-to-Month,5G,47.83,658,30,1,3,0,43.87,10.5,2,1,0.3875052503797052,At Risk
TEL-11324,18,Month-to-Month,4G,42.6,401,49,1,0,0,21.11,1.5,2,0,0.2729003277444911,Loyal
TEL-11325,27,1-Year,4G,119.34,329,24,3,0,0,11.75,4.5,0,0,0.03576647122808554,Loyal
TEL-11326,34,Month-to-Month,4G,68.49,245,25,5,0,0,7.0,7.5,2,0,0.3352846728559882,Loyal
TEL-11327,68,Month-to-Month,4G,64.1,318,21,2,3,1,4.61,12.0,2,0,0.35062331814163206,At Risk
TEL-11328,8,Month-to-Month,5G,56.22,698,40,1,0,0,77.56,1.5,2,1,0.16096659398953256,Loyal
TEL-11329,48,Month-to-Month,5G,89.89,551,21,3,3,1,11.24,13.5,2,1,0.2862232813433206,At Risk
TEL-11330,53,Month-to-Month,4G,53.35,691,2,1,0,0,12.8,1.5,2,0,0.19530609919037023,Loyal
TEL-11331,38,Month-to-Month,4G,54.98,499,29,3,2,0,12.79,10.5,2,0,0.4117804985549476,At Risk
TEL-11332,25,1-Year,4G,37.59,511,43,0,1,0,19.65,3.0,0,0,0.04783202979002265,Loyal
TEL-11333,30,Month-to-Month,5G,52.26,576,33,4,0,0,18.58,6.0,2,1,0.07110335233446706,Loyal
TEL-11334,31,Month-to-Month,4G,42.81,554,17,10,0,0,17.31,15.0,2,0,0.4099897602741964,At Risk
TEL-11335,26,Month-to-Month,5G,72.65,668,29,0,0,0,24.74,0.0,2,1,0.07105764248329051,Loyal
TEL-11336,24,2-Year,5G,116.98,504,24,1,0,0,20.16,1.5,1,1,0.05676390510720628,Loyal
TEL-11337,70,2-Year,5G,63.87,265,53,6,0,0,3.73,9.0,1,1,0.062272263088841304,At Risk
TEL-11338,16,1-Year,4G,52.65,238,35,1,3,0,14.0,10.5,0,0,0.25181640994311316,At Risk
TEL-11339,5,Month-to-Month,4G,103.23,330,52,2,0,1,55.0,3.0,2,0,0.2751505817256266,Loyal
TEL-11340,42,Month-to-Month,4G,59.59,609,21,1,0,0,14.16,1.5,2,0,0.18090797592178845,Loyal
TEL-11341,43,1-Year,4G,64.91,750,30,2,2,0,17.05,9.0,0,0,0.1773830722148257,At Risk
TEL-11342,51,1-Year,4G,104.68,618,17,0,3,0,11.88,9.0,0,0,0.13421959524293847,At Risk
TEL-11343,69,1-Year,5G,85.38,526,20,5,2,1,7.51,13.5,0,1,0.1744010971787616,At Risk
TEL-11344,4,Month-to-Month,4G,103.82,574,42,3,1,1,114.8,7.5,2,0,0.42327694403741545,Loyal
TEL-11345,7,Month-to-Month,4G,74.65,309,19,0,1,1,38.63,3.0,2,0,0.2807944012842863,Loyal
TEL-11346,16,Month-to-Month,5G,46.84,0,73,2,0,1,0.0,3.0,2,1,0.9984615384615384,Dormant
TEL-11347,42,Month-to-Month,4G,42.77,833,26,5,0,0,19.37,7.5,2,0,0.3303818829551867,Loyal
TEL-11348,23,Month-to-Month,4G,24.92,477,39,0,0,1,19.88,0.0,2,0,0.3112341935368541,Loyal
TEL-11349,57,Month-to-Month,4G,59.75,612,26,0,1,0,10.55,3.0,2,0,0.17210226616245816,Loyal
TEL-11350,49,Month-to-Month,5G,43.14,466,11,4,0,0,9.32,6.0,2,1,0.07595463195422447,Loyal
TEL-11351,62,2-Year,4G,59.9,490,42,0,0,0,7.78,0.0,1,0,0.027760945345161495,Loyal
TEL-11352,15,Month-to-Month,4G,48.47,326,16,2,0,0,20.38,3.0,2,0,0.26632207049480416,Loyal
TEL-11353,36,1-Year,4G,60.04,446,19,3,1,0,12.05,7.5,0,0,0.11713073811166895,Loyal
TEL-11354,4,Month-to-Month,4G,106.45,620,13,7,0,0,124.0,10.5,2,0,0.41588556853432956,At Risk
TEL-11355,28,Month-to-Month,5G,115.71,489,37,2,0,0,16.86,3.0,2,1,0.07372973872524965,Loyal
TEL-11356,59,Month-to-Month,4G,51.14,201,19,1,0,0,3.35,1.5,2,0,0.1387556122152134,Loyal
TEL-11357,42,Month-to-Month,5G,111.96,650,35,0,3,0,15.12,9.0,2,1,0.25193603780953666,At Risk
TEL-11358,16,Month-to-Month,4G,103.64,401,29,1,0,0,23.59,1.5,2,0,0.28649679072971607,Loyal
TEL-11359,57,Month-to-Month,4G,58.74,567,7,5,0,0,9.78,7.5,2,0,0.35129391007731603,Loyal
TEL-11360,45,1-Year,4G,25.81,346,42,5,1,0,7.52,10.5,0,0,0.12295110604753826,At Risk
TEL-11361,56,Month-to-Month,4G,30.51,700,14,0,1,0,12.28,3.0,2,0,0.17002644243293769,Loyal
TEL-11362,60,Month-to-Month,5G,90.8,401,35,0,0,0,6.57,0.0,2,1,0.07505336723655262,Loyal
TEL-11363,2,1-Year,4G,40.81,523,16,5,4,1,174.33,19.5,0,0,0.5155451721877813,At Risk
TEL-11364,35,Month-to-Month,4G,57.14,518,30,2,0,1,14.39,3.0,2,0,0.18268753943702365,Loyal
TEL-11365,60,2-Year,4G,100.47,273,29,3,0,0,4.48,4.5,1,0,0.024385044526295748,Loyal
TEL-11366,61,Month-to-Month,4G,93.44,0,119,6,0,1,0.0,9.0,2,0,0.9948408710217755,Dormant
TEL-11367,54,2-Year,4G,118.37,34,30,0,0,0,0.62,0.0,1,0,0.08447632417502675,Loyal
TEL-11368,19,Month-to-Month,4G,49.11,383,34,0,3,0,19.15,9.0,2,0,0.46802862116862093,At Risk
TEL-11369,45,Month-to-Month,5G,88.1,810,45,2,0,0,17.61,3.0,2,1,0.07520986058397754,Loyal
TEL-11370,51,Month-to-Month,5G,73.14,549,26,1,2,0,10.56,7.5,2,1,0.2315552786987013,Loyal
TEL-11371,45,1-Year,4G,62.84,562,27,2,0,0,12.22,3.0,0,0,0.03121985645217505,Loyal
TEL-11372,64,1-Year,5G,36.61,335,34,1,0,0,5.15,1.5,0,1,0.015320847895183027,Loyal
TEL-11373,65,Month-to-Month,4G,43.7,390,35,2,0,0,5.91,3.0,2,0,0.1672979194555034,Loyal
TEL-11374,3,Month-to-Month,4G,79.72,436,45,4,0,1,109.0,6.0,2,0,0.3189788938820189,Loyal
TEL-11375,9,Month-to-Month,5G,39.78,412,37,1,3,1,41.2,10.5,2,1,0.41468880577342226,At Risk
TEL-11376,6,Month-to-Month,4G,118.58,853,19,0,0,0,121.86,0.0,2,0,0.28737408631774536,Loyal
TEL-11377,70,1-Year,4G,49.1,763,42,0,0,0,10.75,0.0,0,0,0.029970998696039235,Loyal
TEL-11378,48,Month-to-Month,5G,41.11,212,12,0,0,0,4.33,0.0,2,1,0.07338688738553238,Loyal
TEL-11379,8,Month-to-Month,5G,23.43,345,32,5,1,0,38.33,10.5,2,1,0.4142202069706282,At Risk
TEL-11380,71,Month-to-Month,5G,67.93,391,43,0,1,0,5.43,3.0,2,1,0.09968164454440444,Loyal
TEL-11381,45,Month-to-Month,4G,95.1,374,9,1,1,0,8.13,4.5,2,0,0.17370846627094738,Loyal
TEL-11382,20,1-Year,4G,62.56,487,27,1,1,0,23.19,4.5,0,0,0.05934470071958432,Loyal
TEL-11383,11,2-Year,4G,31.7,566,10,0,0,0,47.17,0.0,1,0,0.05969272970421157,Loyal
TEL-11384,55,Month-to-Month,4G,97.14,462,34,0,0,0,8.25,0.0,2,0,0.17397791986111227,Loyal
TEL-11385,71,Month-to-Month,4G,59.2,371,47,0,0,0,5.15,0.0,2,0,0.17989296064129776,Loyal
TEL-11386,3,Month-to-Month,4G,81.46,558,35,0,1,0,139.5,3.0,2,0,0.26616759558584274,Loyal
TEL-11387,31,Month-to-Month,4G,31.2,538,25,4,0,1,16.81,6.0,2,0,0.22204835868891645,Loyal
TEL-11388,63,1-Year,4G,91.3,546,31,1,0,0,8.53,1.5,0,0,0.027638631746366132,Loyal
TEL-11389,4,Month-to-Month,4G,49.91,340,26,3,0,0,68.0,4.5,2,0,0.2632515786229663,Loyal
TEL-11390,20,2-Year,5G,41.72,0,60,0,0,1,0.0,0.0,1,1,0.9902403846153846,At Risk
TEL-11391,2,Month-to-Month,4G,60.99,411,13,0,0,1,137.0,0.0,2,0,0.26920405415781085,Loyal
TEL-11392,51,Month-to-Month,5G,118.53,271,33,1,0,0,5.21,1.5,2,1,0.08485042970878562,Loyal
TEL-11393,12,Month-to-Month,4G,36.32,424,37,1,1,0,32.62,4.5,2,0,0.27127651348063586,Loyal
TEL-11394,65,1-Year,4G,38.05,384,34,2,0,0,5.82,3.0,0,0,0.027982664502624845,Loyal
TEL-11395,14,Month-to-Month,4G,68.62,633,36,1,0,0,42.2,1.5,2,0,0.2655744671386098,Loyal
TEL-11396,8,2-Year,4G,42.13,451,25,5,0,1,50.11,7.5,1,0,0.22193076159005543,Loyal
TEL-11397,28,1-Year,5G,60.82,576,12,3,1,0,19.86,7.5,0,1,0.09530829582015579,Loyal
TEL-11398,25,Month-to-Month,4G,106.15,0,68,0,0,1,0.0,0.0,2,0,0.9917898832684824,Dormant
TEL-11399,57,2-Year,4G,45.22,474,38,0,0,0,8.17,0.0,1,0,0.03305353547755543,Loyal
TEL-11400,60,Month-to-Month,4G,112.1,435,20,0,3,1,7.13,9.0,2,0,0.31494688928923786,At Risk
TEL-11401,47,2-Year,5G,62.6,414,21,1,1,0,8.63,4.5,1,1,0.017995770853589943,Loyal
TEL-11402,26,Month-to-Month,4G,113.36,785,29,3,0,0,29.07,4.5,2,0,0.1936016082961004,Loyal
TEL-11403,49,1-Year,5G,115.66,565,43,0,0,0,11.3,0.0,0,1,0.032786279877891074,Loyal
TEL-11404,42,Month-to-Month,4G,30.67,653,47,4,1,0,15.19,9.0,2,0,0.3881435169938877,At Risk
TEL-11405,31,1-Year,4G,42.21,392,27,1,0,0,12.25,1.5,0,0,0.030200383888048278,Loyal
TEL-11406,25,2-Year,4G,118.73,498,33,2,0,0,19.15,3.0,1,0,0.04382427436869309,Loyal
TEL-11407,3,1-Year,5G,45.57,482,20,4,1,0,120.5,9.0,0,1,0.10796470710815358,At Risk
TEL-11408,34,Month-to-Month,4G,35.0,322,30,2,0,0,9.2,3.0,2,0,0.17990466877996533,Loyal
TEL-11409,58,1-Year,5G,72.56,701,34,3,1,0,11.88,7.5,0,1,0.05879902941179012,Loyal
TEL-11410,33,Month-to-Month,4G,104.0,489,32,1,1,0,14.38,4.5,2,0,0.1916394483234101,Loyal
TEL-11411,48,Month-to-Month,4G,107.56,482,29,0,0,0,9.84,0.0,2,0,0.17339825063248798,Loyal
TEL-11412,33,Month-to-Month,4G,118.8,388,23,1,1,0,11.41,4.5,2,0,0.1741794319169967,Loyal
TEL-11413,26,2-Year,4G,107.97,499,32,0,0,0,18.48,0.0,1,0,0.03269859451360024,Loyal
TEL-11414,29,Month-to-Month,4G,86.37,671,25,3,1,0,22.37,7.5,2,0,0.32398603132912385,Loyal
TEL-11415,61,1-Year,4G,57.9,0,94,0,3,1,0.0,9.0,0,0,1.0,Dormant
TEL-11416,20,Month-to-Month,4G,73.68,364,34,0,1,1,17.33,3.0,2,0,0.26213901909304954,Loyal
TEL-11417,31,Month-to-Month,4G,84.09,295,25,4,3,0,9.22,15.0,2,0,0.39449321286342204,At Risk
TEL-11418,34,1-Year,4G,117.58,797,45,0,0,0,22.77,0.0,0,0,0.05836806809455605,Loyal
TEL-11419,68,Month-to-Month,4G,80.17,267,43,1,2,0,3.87,7.5,2,0,0.27606067838505305,Loyal
TEL-11420,21,1-Year,4G,46.72,588,22,1,1,0,26.73,4.5,0,0,0.0637536388342418,Loyal
TEL-11421,70,Month-to-Month,4G,108.38,331,37,0,0,0,4.66,0.0,2,0,0.16700025284806239,Loyal
TEL-11422,4,Month-to-Month,4G,110.09,532,43,0,0,0,106.4,0.0,2,0,0.29376132327808313,Loyal
TEL-11423,47,Month-to-Month,4G,27.56,476,31,2,0,0,9.92,3.0,2,0,0.17471501799846037,Loyal
TEL-11424,63,Month-to-Month,4G,80.27,502,17,6,1,0,7.84,12.0,2,0,0.3720108127919247,At Risk
TEL-11425,26,Month-to-Month,4G,28.36,449,31,0,1,0,16.63,3.0,2,0,0.18442057418738245,Loyal
TEL-11426,26,Month-to-Month,5G,107.89,526,23,3,4,0,19.48,16.5,2,1,0.3073243596379846,At Risk
TEL-11427,59,Month-to-Month,4G,61.18,468,24,0,4,0,7.8,12.0,2,0,0.3604206283363461,At Risk
TEL-11428,23,Month-to-Month,5G,98.68,525,35,0,1,0,21.88,3.0,2,1,0.14125182766829136,Loyal
TEL-11429,56,Month-to-Month,4G,76.68,478,30,2,0,0,8.39,3.0,2,0,0.16962521642810865,Loyal
TEL-11430,69,1-Year,5G,78.64,676,33,7,1,0,9.66,13.5,0,1,0.10464342449865742,At Risk
TEL-11431,12,1-Year,5G,45.86,330,20,4,0,0,25.38,6.0,0,1,0.03886117112938697,Loyal
TEL-11432,44,Month-to-Month,4G,108.26,446,25,2,0,0,9.91,3.0,2,0,0.17452586039497986,Loyal
TEL-11433,26,Month-to-Month,4G,92.9,580,13,4,3,0,21.48,15.0,2,0,0.38453966269183665,At Risk
TEL-11434,21,Month-to-Month,4G,113.75,574,16,2,3,0,26.09,12.0,2,0,0.4197868549956179,At Risk
TEL-11435,65,Month-to-Month,4G,82.11,249,19,8,0,0,3.77,12.0,2,0,0.30576200055384956,At Risk
TEL-11436,49,Month-to-Month,4G,95.55,555,28,0,0,0,11.1,0.0,2,0,0.1782902264937844,Loyal
TEL-11437,46,Month-to-Month,5G,114.64,640,24,1,0,1,13.62,1.5,2,1,0.08936770200728467,Loyal
TEL-11438,37,2-Year,4G,40.19,490,15,1,3,1,12.89,10.5,1,0,0.1498387323672927,At Risk
TEL-11439,66,Month-to-Month,5G,75.33,391,15,2,0,0,5.84,3.0,2,1,0.07835864934873923,Loyal
TEL-11440,56,Month-to-Month,4G,65.92,515,33,3,0,0,9.04,4.5,2,0,0.16590226843038383,Loyal
TEL-11441,56,Month-to-Month,4G,79.05,431,21,0,1,0,7.56,3.0,2,0,0.16858545160401978,Loyal
TEL-11442,32,2-Year,5G,54.5,322,36,0,1,0,9.76,3.0,1,1,0.018506279755424893,Loyal
TEL-11443,44,Month-to-Month,4G,60.66,582,32,1,0,0,12.93,1.5,2,0,0.1834452243987416,Loyal
TEL-11444,37,2-Year,4G,59.49,399,23,2,0,0,10.5,3.0,1,0,0.030288964056052324,Loyal
TEL-11445,2,2-Year,4G,80.99,772,28,0,3,0,257.33,9.0,1,0,0.13706633636196627,At Risk
TEL-11446,3,Month-to-Month,4G,78.81,269,17,3,2,0,67.25,10.5,2,0,0.45862402419686965,At Risk
TEL-11447,7,1-Year,5G,76.74,375,13,3,0,0,46.88,4.5,0,1,0.027805085088285053,Loyal
TEL-11448,51,Month-to-Month,4G,92.45,712,20,0,0,0,13.69,0.0,2,0,0.1791278563676186,Loyal
TEL-11449,25,2-Year,4G,29.71,216,20,0,0,0,8.31,0.0,1,0,0.04154498029697554,Loyal
TEL-11450,45,1-Year,4G,110.55,618,28,1,0,0,13.43,1.5,0,0,0.03151921513412695,Loyal
TEL-11451,39,Month-to-Month,4G,74.69,620,27,2,0,1,15.5,3.0,2,0,0.1864087623488585,Loyal
TEL-11452,54,Month-to-Month,4G,63.91,394,31,6,1,0,7.16,12.0,2,0,0.3611967889952333,At Risk
TEL-11453,44,Month-to-Month,4G,117.37,142,21,1,0,0,3.16,1.5,2,0,0.15022329863571865,Loyal
TEL-11454,42,Month-to-Month,4G,25.46,365,27,0,0,1,8.49,0.0,2,0,0.1771197031202868,Loyal
TEL-11455,11,Month-to-Month,4G,101.56,617,36,1,3,0,51.42,10.5,2,0,0.5041867700040672,At Risk
TEL-11456,32,2-Year,4G,93.27,419,23,0,1,0,12.7,3.0,1,0,0.028729925264917834,Loyal
TEL-11457,70,1-Year,4G,80.52,488,18,1,2,0,6.87,7.5,0,0,0.12009644459484185,Loyal
TEL-11458,28,2-Year,4G,85.21,719,41,2,0,0,24.79,3.0,1,0,0.04992519586707155,Loyal
TEL-11459,17,Month-to-Month,4G,41.13,481,14,4,0,0,26.72,6.0,2,0,0.30428992951235884,Loyal
TEL-11460,26,Month-to-Month,4G,87.37,622,20,0,0,0,23.04,0.0,2,0,0.18103925853069738,Loyal
TEL-11461,36,1-Year,5G,47.16,547,17,1,0,0,14.78,1.5,0,1,0.015866633681212067,Loyal
TEL-11462,64,Month-to-Month,4G,49.0,496,40,1,4,0,7.63,13.5,2,0,0.35877958542620275,At Risk
TEL-11463,40,Month-to-Month,4G,114.1,0,102,1,0,1,0.0,1.5,2,0,0.9917898832684824,Dormant
TEL-11464,56,1-Year,4G,42.94,558,17,4,1,0,9.79,9.0,0,0,0.12885851080295724,At Risk
TEL-11465,16,2-Year,5G,62.33,268,39,0,0,0,15.76,0.0,1,1,0.025238014859789496,Loyal
TEL-11466,61,2-Year,4G,49.71,697,50,1,1,0,11.24,4.5,1,0,0.03301769976448634,Loyal
TEL-11467,24,1-Year,4G,68.16,411,30,3,0,0,16.44,4.5,0,0,0.07637041824810273,Loyal
TEL-11468,10,Month-to-Month,5G,80.6,754,26,0,0,0,68.55,0.0,2,1,0.14973165697712898,Loyal
TEL-11469,33,Month-to-Month,4G,89.21,438,37,0,1,0,12.88,3.0,2,0,0.1826726366447678,Loyal
